source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,text_cleaned,emotional_state
Twitter for iPhone,Deepest sympathies to Congresswoman Debbie Dingell and the entire family of John Dingell. Longest serving Congressman in Country’s history which if people understand politics means he was very smart. A great reputation and highly respected man.,2/8/19 20:13,10792,66760,False,1.09e+18,deepest sympathies congresswoman debbie dingell entire family john dingell longest serving congressman country history people understand politics means smart great reputation highly respected man,"[[[0.33333333 0.25       0.528      0.855     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.562      0.382      0.327     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.438      0.471      0.877     ]]]"
Twitter for iPhone,Working hard thank you! https://t.co/tnuHnw8kll,2/8/19 20:10,28702,136007,False,1.09e+18,working hard thank,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,...It is all a GIANT AND ILLEGAL HOAX developed long before the election itself but used as an excuse by the Democrats as to why Crooked Hillary Clinton lost the Election! Someday the Fake News Media will turn honest &amp; report that Donald J. Trump was actually a GREAT Candidate!,2/8/19 13:59,29603,138555,False,1.09e+18,giant illegal hoax developed long election used excuse democrats crooked hillary clinton lost election someday fake news media turn honest amp report donald j trump actually great candidate,"[[[0.42857143 0.378      0.579      0.46333333]
  [0.14285714 0.541      0.353      0.543     ]
  [0.42857143 0.378      0.579      0.46333333]
  [0.42857143 0.54466667 0.61833333 0.68333333]
  [0.14285714 0.927      0.254      0.75      ]
  [0.57142857 0.33325    0.6        0.3845    ]
  [0.28571429 0.393      0.706      0.6005    ]
  [0.14285714 0.927      0.254      0.75      ]]]"
Twitter for iPhone,The mainstream media has refused to cover the fact that the head of the VERY important Senate Intelligence Committee after two years of intensive study and access to Intelligence that only they could get just stated that they have found NO COLLUSION between “Trump” &amp; Russia....,2/8/19 13:48,27439,103891,False,1.09e+18,mainstream media refused cover fact head important senate intelligence committee two years intensive study access intelligence could get stated found collusion trump amp russia,"[[[0.09090909 0.365      0.51       0.4       ]
  [0.         0.         0.         0.        ]
  [0.09090909 0.365      0.51       0.4       ]
  [0.27272727 0.677      0.56133333 0.72333333]
  [0.27272727 0.833      0.54       0.75333333]
  [0.18181818 0.264      0.4925     0.294     ]
  [0.09090909 0.64       0.716      0.898     ]
  [0.72727273 0.682      0.4455     0.71775   ]]]"
Twitter for iPhone,Now we find out that Adam Schiff was spending time together in Aspen with Glenn Simpson of GPS Fusion who wrote the fake and discredited Dossier even though Simpson was testifying before Schiff. John Solomon of @thehill,2/8/19 13:41,30417,94351,False,1.09e+18,find adam schiff spending time together aspen glenn simpson gps fusion wrote fake discredited dossier even though simpson testifying schiff john solomon,"[[[0.    0.    0.    0.   ]
  [0.5   0.604 0.288 0.609]
  [0.5   0.562 0.382 0.327]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,Not only did Senator Burr’s Committee find No Collusion by the Trump Campaign and Russia it’s important because they interviewed 200 witnesses and 300000 pages of documents &amp; the Committee has direct access to intelligence information that’s Classified. @GreggJarrett,2/8/19 12:23,22589,87826,False,1.09e+18,senator burr committee find collusion trump campaign russia important interviewed 200 witnesses 300000 pages documents amp committee direct access intelligence information classified,"[[[0.16666667 0.365      0.51       0.4       ]
  [0.         0.         0.         0.        ]
  [0.16666667 0.365      0.51       0.4       ]
  [0.33333333 0.599      0.5485     0.6425    ]
  [0.16666667 0.833      0.587      0.885     ]
  [0.16666667 0.365      0.51       0.4       ]
  [0.16666667 0.64       0.716      0.898     ]
  [0.66666667 0.711      0.50025    0.79075   ]]]"
Twitter for iPhone,Highly respected Senator Richard Burr Chairman of Senate Intelligence said today that after an almost two year investigation he saw no evidence of Russia collusion. “We don’t have anything that would suggest there was collusion by the Trump campaign and Russia.”  Thank you!,2/8/19 2:05,35092,154151,False,1.09e+18,highly respected senator richard burr chairman senate intelligence said today almost two year investigation saw evidence russia collusion anything would suggest collusion trump campaign russia thank,"[[[0.25       0.365      0.51       0.4       ]
  [0.125      0.531      0.592      0.82      ]
  [0.25       0.365      0.51       0.4       ]
  [0.375      0.521      0.53566667 0.56166667]
  [0.125      0.833      0.587      0.885     ]
  [0.25       0.365      0.51       0.4       ]
  [0.125      0.64       0.716      0.898     ]
  [0.5        0.638      0.4935     0.79275   ]]]"
Twitter for iPhone,So nice how well my State of the Union speech was received. Thank you to all!,2/8/19 0:02,29601,208005,False,1.09e+18,nice well state union speech received thank,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,Each year America pauses to remember its fallen astronaut heroes and the great accomplishments for which they strived. @FLOTUS Melania and I mourn their passing and take to heart the lessons of their lives and the greater human potential to which they continue to inspire. https://t.co/P9d1bpapsd,2/8/19 0:01,14392,72977,False,1.09e+18,year america pauses remember fallen astronaut heroes great accomplishments strived melania mourn passing take heart lessons lives greater human potential continue inspire,"[[[0.         0.         0.         0.        ]
  [0.66666667 0.774      0.527      0.6855    ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.918      0.627      0.759     ]
  [0.33333333 0.056      0.583      0.15      ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.774      0.527      0.6855    ]]]"
Twitter for iPhone,Today it was my great honor to sign a Presidential Memorandum launching the Women’s Global Development and Prosperity Initiative. #WGDP Read more: https://t.co/qr3jevdayp https://t.co/HyIPPm4Q7b,2/7/19 23:43,18541,84450,False,1.09e+18,today great honor sign presidential memorandum launching women global development prosperity initiative wgdp read,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.896 0.587 0.857]]]"
Twitter for iPhone,2019 National Prayer Breakfast https://t.co/cKvv3ygOOt,2/7/19 15:20,16413,68605,False,1.09e+18,2019 national prayer breakfast,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,PRESIDENTIAL HARASSMENT! It should never be allowed to happen again!,2/7/19 12:37,32701,162767,False,1.09e+18,presidential harassment never allowed happen,"[[[0.    0.    0.    0.   ]
  [1.    0.677 0.67  0.551]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,Democrats at the top are killing the Great State of Virginia. If the three failing pols were Republicans far stronger action would be taken. Virginia will come back HOME Republican) in 2020!,2/7/19 12:35,22637,100724,False,1.09e+18,democrats top killing great state virginia three failing pols republicans far stronger action would taken virginia come back home republican 2020,"[[[0.66666667 0.1025     0.7245     0.482     ]
  [0.66666667 0.4425     0.445      0.411     ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.1025     0.7245     0.482     ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.1025     0.7245     0.482     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.76       0.4        0.554     ]]]"
Twitter for iPhone,....The Dems and their committees are going “nuts.” The Republicans never did this to President Obama there would be no time left to run government. I hear other committee heads will do the same thing. Even stealing people who work at White House! A continuation of Witch Hunt!,2/7/19 11:26,26882,116586,False,1.09e+18,dems committees going nuts republicans never president obama would time left run government hear committee heads thing even stealing people work white house continuation witch hunt,"[[[0.125      0.292      0.71       0.473     ]
  [0.375      0.64933333 0.31033333 0.53166667]
  [0.25       0.189      0.8115     0.464     ]
  [0.375      0.26833333 0.71766667 0.59266667]
  [0.125      0.729      0.173      0.42      ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.375      0.666      0.39566667 0.70466667]]]"
Twitter for iPhone,So now Congressman Adam Schiff announces after having found zero Russian Collusion that he is going to be looking at every aspect of my life both financial and personal even though there is no reason to be doing so. Never happened before! Unlimited Presidential Harassment....,2/7/19 11:13,39230,160314,False,1.09e+18,congressman adam schiff announces found zero russian collusion going looking every aspect life financial personal even though reason never happened unlimited presidential harassment,"[[[0.25       0.365      0.51       0.4       ]
  [0.         0.         0.         0.        ]
  [0.25       0.365      0.51       0.4       ]
  [0.25       0.365      0.51       0.4       ]
  [0.25       0.833      0.446      0.49      ]
  [0.25       0.365      0.51       0.4       ]
  [0.         0.         0.         0.        ]
  [0.75       0.67366667 0.40933333 0.61133333]]]"
Twitter for iPhone,RT @realDonaldTrump: #SOTUhttps://t.co/kL6SoClx4K,2/6/19 17:34,29212,0,True,1.09e+18,rt,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,RT @realDonaldTrump: #SOTUhttps://t.co/kL6SoClx4K,2/6/19 3:54,22104,0,True,1.09e+18,rt,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,Looking forward to tonight! #SOTU https://t.co/lGKkZeaxUZ,2/5/19 21:41,18379,89790,False,1.09e+18,looking forward tonight sotu,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,Melania and I send our greetings to those celebrating the Lunar New Year. Today people across the United States and around the world mark the beginning of the Lunar New Year with spectacular fireworks displays joyful festivals and family gatherings...https://t.co/yM6qZng5m0,2/5/19 17:08,15753,88062,False,1.09e+18,melania send greetings celebrating lunar new year today people across united states around world mark beginning lunar new year spectacular fireworks displays joyful festivals family gatherings,"[[[0.     0.     0.     0.    ]
  [0.5    0.937  0.8    0.83  ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.5    0.9585 0.8    0.72  ]
  [0.     0.     0.     0.    ]
  [0.25   0.947  0.74   0.887 ]
  [0.5    0.8855 0.5855 0.725 ]]]"
Twitter for iPhone,I see Schumer is already criticizing my State of the Union speech even though he hasn’t seen it yet. He’s just upset that he didn’t win the Senate after spending a fortune like he thought he would. Too bad we weren’t given more credit for the Senate win by the media!,2/5/19 15:29,30129,150486,False,1.09e+18,see schumer already criticizing state union speech even though seen yet upset win senate spending fortune like thought would bad given credit senate win media,"[[[0.28571429 0.098      0.6525     0.3515    ]
  [0.28571429 0.853      0.523      0.722     ]
  [0.14285714 0.125      0.625      0.373     ]
  [0.14285714 0.125      0.625      0.373     ]
  [0.14285714 0.926      0.731      0.873     ]
  [0.28571429 0.098      0.6525     0.3515    ]
  [0.14285714 0.926      0.731      0.873     ]
  [0.57142857 0.64475    0.4945     0.79825   ]]]"
Twitter for iPhone,Tremendous numbers of people are coming up through Mexico in the hopes of flooding our Southern Border. We have sent additional military. We will build a Human Wall if necessary. If we had a real Wall this would be a non-event!,2/5/19 14:10,32166,143449,False,1.09e+18,tremendous numbers people coming mexico hopes flooding southern border sent additional military build human wall necessary real wall would non event,"[[[0.         0.         0.         0.        ]
  [0.33333333 0.653      0.417      0.5       ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.396      0.71       0.875     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.719      0.51       0.717     ]]]"
Twitter for iPhone,I am pleased to announce that David Bernhardt Acting Secretary of the Interior will be nominated as Secretary of the Interior. David has done a fantastic job from the day he arrived and we look forward to having his nomination officially confirmed!,2/4/19 20:13,20575,115342,False,1.09e+18,pleased announce david bernhardt acting secretary interior nominated secretary interior david done fantastic job day arrived look forward nomination officially confirmed,"[[[0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.5        0.618      0.157      0.462     ]
  [0.         0.         0.         0.        ]
  [0.25       0.939      0.548      0.795     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.75       0.66533333 0.268      0.56266667]]]"
Twitter for iPhone,With Caravans marching through Mexico and toward our Country Republicans must be prepared to do whatever is necessary for STRONG Border Security. Dems do nothing. If there is no Wall there is no Security. Human Trafficking Drugs and Criminals of all dimensions - KEEP OUT!,2/3/19 22:03,35261,143836,False,1.09e+18,caravans marching mexico toward country republicans must prepared whatever necessary strong border security dems nothing wall security human trafficking drugs criminals dimensions keep,"[[[0.    0.    0.    0.   ]
  [1.    0.71  0.48  0.733]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.71  0.48  0.733]]]"
Twitter for iPhone,With Caravans marching through Mexico and toward our Country Republicans must be prepared to do whatever is necessary for STRONG Border Security. Dems do nothing. If there is no Wall there is no Security. Human Trafficking Drugs and Criminals of all dimensionns - KEEP OUT!,2/3/19 21:59,1332,4704,False,1.09e+18,caravans marching mexico toward country republicans must prepared whatever necessary strong border security dems nothing wall security human trafficking drugs criminals dimensionns keep,"[[[0.    0.    0.    0.   ]
  [1.    0.71  0.48  0.733]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.71  0.48  0.733]]]"
Twitter for iPhone,Everyone is asking how Tiger played yesterday. The answer is Great! He was long straight &amp; putted fantastically well. He shot a 64. Tiger is back &amp; will be winning Majors again! Not surprisingly Jack also played really well. His putting is amazing! Jack &amp; Tiger like each other.,2/3/19 21:14,24651,154923,False,1.09e+18,everyone asking tiger played yesterday answer great long straight amp putted fantastically well shot 64 tiger back amp winning majors surprisingly jack also played really well putting amazing jack amp tiger like,"[[[0.25       0.144      0.75       0.569     ]
  [0.75       0.781      0.61933333 0.778     ]
  [0.25       0.955      0.712      0.972     ]
  [0.25       0.144      0.75       0.569     ]
  [0.25       0.955      0.712      0.972     ]
  [0.5        0.5495     0.731      0.7705    ]
  [0.75       0.64866667 0.75166667 0.78666667]
  [0.25       0.955      0.712      0.972     ]]]"
Twitter for iPhone,I will be interviewed Sunday morning on @FaceTheNation and prior to the Super Bowl on @CBS at 3:30 P.M. Enjoy!,2/3/19 4:37,15713,83089,False,1.09e+18,interviewed sunday morning prior super bowl 3 30 p enjoy,"[[[0.    0.    0.    0.   ]
  [1.    0.959 0.725 0.75 ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.959 0.725 0.75 ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.959 0.725 0.75 ]]]"
Twitter for iPhone,Ed Gillespie who ran for Governor of the Great State of Virginia against Ralph Northam must now be thinking Malpractice and Dereliction of Duty with regard to his Opposition Research Staff. If they find that terrible picture before the election he wins by 20 points!,2/3/19 1:01,23815,109828,False,1.09e+18,ed gillespie ran governor great state virginia ralph northam must thinking malpractice dereliction duty regard opposition research staff find terrible picture election wins 20 points,"[[[0.75       0.09666667 0.71233333 0.50866667]
  [0.         0.         0.         0.        ]
  [0.25       0.061      0.849      0.604     ]
  [0.25       0.061      0.849      0.604     ]
  [0.         0.         0.         0.        ]
  [0.25       0.061      0.849      0.604     ]
  [0.         0.         0.         0.        ]
  [0.25       0.5        0.683      0.934     ]]]"
Twitter for iPhone,Democrat Governor Ralph Northam of Virginia just stated “I believe that I am not either of the people in that photo.” This was 24 hours after apologizing for appearing in the picture and after making the most horrible statement on “super” late term abortion. Unforgivable!,2/3/19 0:39,34914,154521,False,1.09e+18,democrat governor ralph northam virginia stated believe either people photo 24 hours apologizing appearing picture making horrible statement super late term abortion unforgivable,"[[[0.2    0.071  0.857  0.398 ]
  [0.     0.     0.     0.    ]
  [0.4    0.0765 0.8135 0.3405]
  [0.4    0.0765 0.8135 0.3405]
  [0.     0.     0.     0.    ]
  [0.4    0.1635 0.564  0.299 ]
  [0.     0.     0.     0.    ]
  [0.4    0.594  0.6455 0.8795]]]"
Twitter for iPhone,Great morning at Trump National Golf Club in Jupiter Florida with @JackNicklaus and @TigerWoods! https://t.co/mdPN4yvS8e,2/2/19 18:10,23415,137310,False,1.09e+18,great morning trump national golf club jupiter florida,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.64  0.716 0.898]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,National African American History Month is an occasion to rediscover the enduring stories of African Americans and the gifts of freedom purpose and opportunity they have bestowed on future generations...https://t.co/n9kf58NruZ,2/1/19 20:07,20713,94766,False,1.09e+18,national african american history month occasion rediscover enduring stories african americans gifts freedom purpose opportunity bestowed future generations,"[[[0.    0.    0.    0.   ]
  [0.5   0.938 0.745 0.833]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.969 0.544 0.905]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.969 0.544 0.905]]]"
Twitter for iPhone,Thank you to Senator Rob Portman and Senator Cory Gardner for the early and warm endorsement. We will ALL WIN in 2020 together!,2/1/19 19:25,22517,117290,False,1.09e+18,thank senator rob portman senator cory gardner early warm endorsement win 2020 together,"[[[1.    0.112 0.84  0.5  ]
  [0.    0.    0.    0.   ]
  [1.    0.112 0.84  0.5  ]
  [1.    0.112 0.84  0.5  ]
  [0.    0.    0.    0.   ]
  [1.    0.112 0.84  0.5  ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,"RT @WhiteHouse: ""We added 304000 jobs which was a shocker to a lot of people. It wasn't a shocker to me."" https://t.co/hHzogMtXG5",2/1/19 19:19,19741,0,True,1.09e+18,rt added 304000 jobs shocker lot people shocker,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,Great news on Foxconn in Wisconsin after my conversation with Terry Gou! https://t.co/2wtuCdl7TX,2/1/19 18:44,14813,67791,False,1.09e+18,great news foxconn wisconsin conversation terry gou,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,JOBS JOBS JOBS! https://t.co/29dViqkEV7,2/1/19 15:48,25635,102960,False,1.09e+18,jobs jobs jobs,"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
Twitter for iPhone,Best January for the DOW in over 30 years. We have by far the strongest economy in the world!,2/1/19 14:16,26937,124971,False,1.09e+18,best january dow 30 years far strongest economy world,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.583 0.434 0.771]]]"
Twitter for iPhone,....after 18 long years. Syria was loaded with ISIS until I came along. We will soon have destroyed 100% of the Caliphate but will be watching them closely. It is now time to start coming home and after many years spending our money wisely. Certain people must get smart!,2/1/19 13:35,20739,99698,False,1.09e+18,18 long years syria loaded isis came along soon destroyed 100 caliphate watching closely time start coming home many years spending money wisely certain people must get smart,"[[[0.33333333 0.4375     0.652      0.5575    ]
  [0.83333333 0.6652     0.4192     0.6136    ]
  [0.         0.         0.         0.        ]
  [0.16666667 0.031      0.696      0.288     ]
  [0.16666667 0.844      0.608      0.827     ]
  [0.16666667 0.031      0.696      0.288     ]
  [0.16666667 0.844      0.608      0.827     ]
  [0.16666667 0.844      0.608      0.827     ]]]"
Twitter for iPhone,I inherited a total mess in Syria and Afghanistan the “Endless Wars” of unlimited spending and death. During my campaign I said very strongly that these wars must finally end. We spend $50 Billion a year in Afghanistan and have hit them so hard that we are now talking peace...,2/1/19 13:23,29106,135813,False,1.09e+18,inherited total mess syria afghanistan endless wars unlimited spending death campaign said strongly wars must finally end spend 50 billion year afghanistan hit hard talking peace,"[[[0.5        0.20433333 0.70433333 0.541     ]
  [0.5        0.51766667 0.43633333 0.51666667]
  [0.5        0.25233333 0.66533333 0.40333333]
  [0.33333333 0.189      0.591      0.472     ]
  [0.5        0.623      0.35033333 0.51666667]
  [0.33333333 0.189      0.591      0.472     ]
  [0.33333333 0.307      0.5765     0.4685    ]
  [0.5        0.623      0.35033333 0.51666667]]]"
Twitter for iPhone,This Witch Hunt must end! https://t.co/3og7H4uUw2,2/1/19 4:26,21229,84240,False,1.09e+18,witch hunt must end,"[[[1.    0.292 0.71  0.473]
  [0.    0.    0.    0.   ]
  [1.    0.292 0.71  0.473]
  [1.    0.292 0.71  0.473]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,Nellie Ohr the wife of DOJ official Bruce Ohr was long ago investigating for pay (GPS Fusion) members of my family feeding it to her husband who was then giving it to the FBI even though it was created by ousted &amp; discredited Christopher Steele. Illegal! WITCH HUNT,2/1/19 3:16,26268,103218,False,1.09e+18,nellie ohr wife doj official bruce ohr long ago investigating pay gps fusion members family feeding husband giving fbi even though created ousted amp discredited christopher steele illegal witch hunt,"[[[0.4    0.1765 0.7485 0.405 ]
  [0.4    0.5275 0.4705 0.5675]
  [0.4    0.1765 0.7485 0.405 ]
  [0.4    0.1765 0.7485 0.405 ]
  [0.2    0.514  0.588  0.592 ]
  [0.2    0.061  0.787  0.337 ]
  [0.     0.     0.     0.    ]
  [0.4    0.58   0.5765 0.7125]]]"
Twitter for iPhone,Just out: The big deal very mysterious Don jr telephone calls after the innocent Trump Tower meeting that the media &amp; Dems said were made to his father (me) were just conclusively found NOT to be made to me. They were made to friends &amp; business associates of Don. Really sad!,2/1/19 3:03,26789,115253,False,1.09e+18,big deal mysterious jr telephone calls innocent trump tower meeting media amp dems said made father conclusively found made made friends amp business associates really sad,"[[[0.         0.         0.         0.        ]
  [0.42857143 0.59166667 0.57633333 0.51633333]
  [0.         0.         0.         0.        ]
  [0.14285714 0.448      0.699      0.455     ]
  [0.28571429 0.776      0.5225     0.5165    ]
  [0.         0.         0.         0.        ]
  [0.42857143 0.60233333 0.67133333 0.632     ]
  [0.71428571 0.7402     0.403      0.5496    ]]]"
Twitter for iPhone,Our great U.S. Border Patrol Agents made the biggest Fentanyl bust in our Country’s history. Thanks as always for a job well done!,2/1/19 0:14,30335,146736,False,1.09e+18,great u border patrol agents made biggest fentanyl bust country history thanks always job well done,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.427 0.664 0.736]]]"
Twitter for iPhone,....I would suggest you read the COMPLETE testimony from Tuesday. A false narrative is so bad for our Country. I value our intelligence community. Happily we had a very good meeting and we are all on the same page!,1/31/19 21:40,17401,77907,False,1.09e+18,would suggest read complete testimony tuesday false narrative bad country value intelligence community happily good meeting page,"[[[0.16666667 0.125      0.625      0.373     ]
  [0.16666667 0.938      0.368      0.534     ]
  [0.16666667 0.125      0.625      0.373     ]
  [0.33333333 0.479      0.606      0.629     ]
  [0.5        0.92366667 0.54833333 0.69766667]
  [0.16666667 0.125      0.625      0.373     ]
  [0.16666667 0.938      0.368      0.534     ]
  [0.66666667 0.73975    0.501      0.64475   ]]]"
Twitter for iPhone,Just concluded a great meeting with my Intel team in the Oval Office who told me that what they said on Tuesday at the Senate Hearing was mischaracterized by the media - and we are very much in agreement on Iran ISIS North Korea etc. Their testimony was distorted press.... https://t.co/Zl5aqBmpjF,1/31/19 21:40,21253,87158,False,1.09e+18,concluded great meeting intel team oval office told said tuesday senate hearing mischaracterized media much agreement iran isis north korea etc testimony distorted press,"[[[0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.16666667 0.25       0.521      0.28      ]
  [0.16666667 0.669      0.49       0.595     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.64325    0.457      0.72575   ]]]"
Twitter for iPhone,Very sadly Murder cases in Mexico in 2018 rose 33% from 2017 to 33341. This is a big contributor to the Humanitarian Crisis taking place on our Southern Border and then spreading throughout our Country. Worse even than Afghanistan. Much caused by DRUGS. Wall is being built!,1/31/19 17:43,21744,90701,False,1.09e+18,sadly murder cases mexico 2018 rose 33 2017 33341 big contributor humanitarian crisis taking place southern border spreading throughout country worse even afghanistan much caused drugs wall built,"[[[0.2        0.061      0.942      0.615     ]
  [0.2        0.786      0.317      0.709     ]
  [0.2        0.061      0.942      0.615     ]
  [0.4        0.0615     0.823      0.42      ]
  [0.2        0.786      0.317      0.709     ]
  [0.6        0.05666667 0.63366667 0.352     ]
  [0.4        0.4235     0.6295     0.662     ]
  [0.4        0.815      0.4135     0.7345    ]]]"
Twitter for iPhone,Schumer and the Democrats are big fans of being weak and passive with Iran. They have no clue as to the danger they would be inflicting on our Country. Iran is in financial chaos now because of the sanctions and Iran Deal termination. Dems put us in a bad place - but now good!,1/31/19 15:08,21401,94728,False,1.09e+18,schumer democrats big fans weak passive iran clue danger would inflicting country iran financial chaos sanctions iran deal termination dems put us bad place good,"[[[0.28571429 0.0705     0.774      0.373     ]
  [0.42857143 0.77       0.449      0.49633333]
  [0.14285714 0.125      0.625      0.373     ]
  [0.42857143 0.08533333 0.82366667 0.473     ]
  [0.28571429 0.8285     0.4835     0.5385    ]
  [0.57142857 0.15       0.73575    0.491     ]
  [0.28571429 0.8285     0.4835     0.5385    ]
  [0.28571429 0.8285     0.4835     0.5385    ]]]"
Twitter for iPhone,Looking for China to open their Markets not only to Financial Services which they are now doing but also to our Manufacturing Farmers and other U.S. businesses and industries. Without this a deal would be unacceptable!,1/31/19 14:56,15779,73305,False,1.09e+18,looking china open markets financial services also manufacturing farmers u businesses industries without deal would unacceptable,"[[[0.    0.    0.    0.   ]
  [0.5   0.719 0.599 0.543]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.719 0.599 0.543]
  [0.5   0.133 0.479 0.33 ]
  [0.5   0.719 0.599 0.543]
  [0.5   0.719 0.599 0.543]]]"
Twitter for iPhone,More troops being sent to the Southern Border to stop the attempted Invasion of Illegals through large Caravans into our Country. We have stopped the previous Caravans and we will stop these also. With a Wall it would be soooo much easier and less expensive. Being Built!,1/31/19 14:52,24957,105206,False,1.09e+18,troops sent southern border stop attempted invasion illegals large caravans country stopped previous caravans stop also wall would soooo much easier less expensive built,"[[[1.    0.271 0.843 0.808]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
